id,sale_price,lot_area,overall_qual,overall_cond,year_built,year_remod_add,mas_vnr_area,bsmt_fin_sf1,bsmt_fin_sf2,bsmt_unf_sf,total_bsmt_sf,first_flr_sf,second_flr_sf,gr_liv_area,bedroom_abvgr,kitchen_abvgr,tot_rms_abvgrd,fireplaces,garage_cars,garage_area,wood_deck_sf,open_porch_sf,neighborhood,bldg_type,house_style,roof_style,exterior_1st,foundation,heating,central_air,electrical,sale_type,sale_condition
1232,339178,4851,9,2,1983,1978,107.0,24,2,459,485,714,240,954,1,1,9,3,3,509.0,289.0,12.0,CollgCr,1Fam,1.5Fin,Gable,VinylSd,CBlock,GasA,Y,SBrkr,WD,Normal
1233,322483,7821,8,2,2006,1994,144.0,343,86,38,467,1020,160,1180,5,3,4,1,1,479.0,80.0,4.0,Somerst,1Fam,1Story,Hip,Wd Sdng,CBlock,GasA,Y,FuseF,WD,Normal
1234,321613,34742,9,7,1934,2017,5.0,129,90,959,1178,568,47,615,1,1,6,1,2,71.0,104.0,8.0,NridgHt,1Fam,2Story,Hip,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1235,339640,7042,8,4,1880,1985,15.0,76,64,266,406,1081,108,1189,6,3,7,0,3,125.0,3.0,50.0,OldTown,1Fam,1Story,Gable,VinylSd,Slab,GasA,Y,,COD,AdjLand
1236,237733,14687,2,1,1969,1997,193.0,97,21,199,317,1115,85,1200,5,2,3,0,3,149.0,324.0,29.0,NridgHt,1Fam,2Story,Gable,MetalSd,CBlock,GasA,Y,,WD,Normal
1237,334993,22108,7,8,1932,1964,15.0,59,86,1244,1389,710,484,1194,2,1,6,1,2,72.0,82.0,78.0,NAmes,1Fam,2Story,Hip,MetalSd,CBlock,GasA,Y,SBrkr,WD,Normal
1238,274337,7133,2,2,1952,1993,58.0,695,38,230,963,1375,236,1611,5,3,6,0,0,4.0,82.0,20.0,Gilbert,2fmCon,2Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1239,223601,14652,2,3,1987,2016,14.0,55,18,510,583,808,105,913,1,3,11,2,1,66.0,287.0,173.0,NAmes,1Fam,2.5Fin,Hip,MetalSd,Wood,GasA,Y,FuseA,WD,Normal
1240,298044,21353,4,5,1887,1989,22.0,643,28,425,1096,787,201,988,1,3,11,1,2,578.0,265.0,2.0,NridgHt,1Fam,1Story,Gable,CemntBd,PConc,GasA,Y,SBrkr,WD,Normal
1241,212240,13443,1,3,1921,1963,10.0,254,3,72,329,737,74,811,3,3,3,1,1,276.0,24.0,3.0,Gilbert,Twnhs,2Story,Gable,MetalSd,CBlock,GasA,Y,SBrkr,WD,Normal
1242,314136,56061,5,7,1904,2012,97.0,606,144,1890,2640,1027,61,1088,1,2,10,1,1,146.0,267.0,60.0,BrkSide,1Fam,1Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,New,Family
1243,317479,5800,6,7,1917,2000,107.0,192,48,249,489,798,589,1387,6,2,6,2,3,328.0,,109.0,NAmes,1Fam,1Story,Gable,CemntBd,CBlock,GasA,Y,,WD,Normal
1244,410622,22682,9,2,1964,2007,17.0,787,65,200,1052,583,869,1452,1,2,6,0,3,471.0,1.0,79.0,NWAmes,TwnhsE,SLvl,Gable,MetalSd,CBlock,GasA,Y,SBrkr,WD,Normal
1245,349183,12253,10,7,1903,1964,86.0,71,56,1008,1135,994,25,1019,4,3,7,0,3,153.0,27.0,33.0,Somerst,TwnhsE,1Story,Hip,VinylSd,PConc,GasA,Y,SBrkr,New,Normal
1246,341418,19652,8,6,1939,2014,22.0,242,55,301,598,822,434,1256,4,2,4,0,1,,53.0,15.0,NridgHt,1Fam,2Story,Gable,HdBoard,PConc,GasA,Y,SBrkr,WD,Normal
1247,271559,16658,2,10,1990,2004,5.0,40,0,488,528,1243,181,1424,3,3,3,2,1,23.0,87.0,0.0,NAmes,1Fam,2.5Fin,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1248,242965,9259,1,9,1945,1959,70.0,177,37,748,962,984,147,1131,5,3,7,1,3,318.0,120.0,35.0,Sawyer,1Fam,1Story,Gable,VinylSd,BrkTil,GasA,Y,SBrkr,New,Normal
1249,252871,14980,2,9,1932,1991,45.0,253,86,107,446,972,350,1322,5,3,9,1,2,154.0,23.0,32.0,Sawyer,1Fam,1Story,Gable,VinylSd,CBlock,GasA,Y,,WD,Normal
1250,310330,5276,7,2,1985,1960,16.0,279,2,74,355,1217,92,1309,4,1,11,1,3,198.0,181.0,21.0,NWAmes,1Fam,1Story,Gable,MetalSd,PConc,GasA,Y,SBrkr,ConLD,Normal
1251,243721,18063,4,7,1975,1965,14.0,136,156,28,320,941,6,947,6,2,4,0,4,192.0,186.0,43.0,CollgCr,1Fam,1Story,Flat,Wd Sdng,CBlock,GasA,Y,SBrkr,WD,Normal
1252,389663,15507,10,5,1918,1968,185.0,23,27,909,959,1135,72,1207,2,2,10,1,3,,100.0,65.0,Gilbert,1Fam,1Story,Gable,MetalSd,PConc,GasA,Y,SBrkr,WD,Normal
1253,271192,18385,5,6,1921,1980,99.0,319,17,89,425,738,61,799,6,1,9,4,2,297.0,253.0,60.0,BrkSide,1Fam,1Story,Hip,HdBoard,PConc,GasA,N,SBrkr,WD,Alloca
1254,336734,22675,7,1,1990,2002,82.0,201,37,147,385,1471,10,1481,4,1,4,2,2,191.0,167.0,15.0,Somerst,1Fam,2Story,Gable,HdBoard,CBlock,GasA,Y,FuseA,WD,Normal
1255,257041,16055,3,7,1983,1957,6.0,44,80,134,258,975,116,1091,6,1,7,2,2,5.0,25.0,44.0,Gilbert,Duplex,2Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1256,357283,14386,10,6,1956,1973,70.0,824,32,145,1001,626,193,819,2,1,9,0,2,339.0,160.0,8.0,Somerst,Duplex,1.5Fin,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1257,303293,8599,2,4,1887,1957,12.0,934,51,441,1426,935,399,1334,5,3,5,1,2,740.0,306.0,6.0,NAmes,1Fam,1Story,Hip,VinylSd,Wood,GasA,Y,SBrkr,WD,Normal
1258,382737,9357,7,1,1905,1997,189.0,582,34,1232,1848,949,118,1067,4,2,4,1,3,513.0,14.0,77.0,CollgCr,1Fam,1Story,Gable,Wd Sdng,PConc,GasA,Y,SBrkr,WD,Normal
1259,303563,24182,5,9,2019,1979,2.0,557,49,159,765,932,64,996,1,2,8,0,1,1398.0,384.0,59.0,OldTown,1Fam,1Story,Hip,BrkFace,CBlock,GasA,N,SBrkr,ConLw,Normal
1260,125896,27396,1,4,1922,2007,21.0,31,7,209,247,450,78,528,2,2,8,3,3,52.0,2.0,73.0,NridgHt,1Fam,1Story,Gable,VinylSd,BrkTil,GasA,Y,FuseP,WD,Normal
1261,308176,11860,1,2,1989,2004,27.0,1507,1,589,2097,761,665,1426,2,3,6,1,0,88.0,73.0,8.0,BrkSide,1Fam,SLvl,Hip,CemntBd,CBlock,GasA,Y,,WD,Normal
1262,305102,13670,9,8,1979,2011,86.0,153,7,226,386,592,68,660,2,2,3,1,2,271.0,148.0,123.0,NWAmes,1Fam,2.5Fin,Gable,VinylSd,CBlock,GasA,Y,SBrkr,WD,Normal
1263,314357,8498,5,2,1942,1997,72.0,53,16,1041,1110,595,634,1229,5,1,7,0,3,94.0,156.0,7.0,CollgCr,1Fam,1Story,Gable,CemntBd,PConc,OthW,Y,FuseA,WD,Normal
1264,225604,24013,1,5,1928,1953,,501,14,279,794,943,177,1120,6,2,3,1,1,12.0,132.0,102.0,BrkSide,1Fam,1Story,Gable,BrkFace,PConc,GasA,Y,SBrkr,WD,Normal
1265,353766,18633,7,6,1994,1986,41.0,76,47,170,293,758,817,1575,3,2,10,1,2,180.0,75.0,21.0,NAmes,Duplex,1Story,Gable,MetalSd,CBlock,GasA,Y,SBrkr,WD,Normal
1266,378141,35263,9,8,2016,1957,90.0,224,30,1424,1678,805,157,962,1,3,4,3,1,118.0,105.0,5.0,NAmes,Duplex,1Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1267,199698,8611,1,1,1944,1950,0.0,41,1,221,263,686,58,744,4,1,11,2,3,107.0,120.0,16.0,Edwards,1Fam,1.5Fin,Gable,MetalSd,CBlock,GasA,N,SBrkr,WD,Partial
1268,433414,11058,10,1,1950,2019,81.0,193,1,105,299,1358,238,1596,6,1,11,0,3,1071.0,68.0,10.0,NWAmes,1Fam,2Story,Gable,VinylSd,CBlock,GasA,Y,,WD,Normal
1269,278931,14998,4,4,1886,1996,146.0,245,4,78,327,908,265,1173,2,1,5,2,3,95.0,90.0,33.0,Edwards,1Fam,SLvl,Gable,Wd Sdng,BrkTil,GasA,Y,SBrkr,ConLD,Normal
1270,276540,18457,3,5,1959,1954,1.0,177,21,2134,2332,568,302,870,5,2,8,1,3,48.0,187.0,149.0,OldTown,1Fam,1.5Fin,Gable,Wd Sdng,PConc,GasA,Y,SBrkr,WD,Alloca
1271,297886,11994,5,9,1946,1999,2.0,21,0,559,580,1089,159,1248,2,1,11,2,2,46.0,37.0,19.0,BrkSide,1Fam,1Story,Hip,HdBoard,Slab,GasA,N,FuseA,WD,Normal
1272,286982,8634,7,7,2017,1973,21.0,199,34,210,443,810,14,824,6,1,9,0,1,574.0,74.0,47.0,Sawyer,1Fam,1Story,Gable,MetalSd,Slab,GasA,Y,SBrkr,New,Normal
1273,379911,20758,8,7,1980,1996,4.0,189,22,700,911,1284,295,1579,4,2,6,1,2,439.0,0.0,111.0,NWAmes,1Fam,1Story,Flat,VinylSd,PConc,GasA,Y,,WD,Normal
1274,290942,19159,2,8,1974,1967,,90,40,316,446,895,811,1706,1,3,5,1,2,48.0,116.0,49.0,Somerst,1Fam,2Story,Hip,CemntBd,PConc,GasA,Y,FuseF,WD,Normal
1275,381720,8449,7,5,1966,1977,65.0,763,63,152,978,728,947,1675,2,2,4,1,2,86.0,21.0,22.0,CollgCr,1Fam,2Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1276,234392,26310,1,5,1970,1954,41.0,162,14,544,720,763,272,1035,5,3,3,0,3,481.0,65.0,234.0,Edwards,2fmCon,1Story,Gable,BrkFace,PConc,GasA,Y,SBrkr,WD,Normal
1277,325209,23982,7,1,1982,1979,10.0,598,8,548,1154,795,6,801,5,3,3,0,2,112.0,23.0,10.0,BrkSide,TwnhsE,1Story,Gable,MetalSd,CBlock,GasA,Y,SBrkr,WD,Partial
1278,347045,14287,8,9,2005,1950,,34,16,277,327,1039,33,1072,3,1,6,1,1,1397.0,2.0,37.0,Sawyer,1Fam,1Story,Gable,VinylSd,CBlock,GasW,Y,SBrkr,WD,Normal
1279,259501,13902,2,6,1992,1995,57.0,115,0,18,133,709,538,1247,5,1,6,0,2,272.0,66.0,,CollgCr,1Fam,1Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,ConLD,Normal
1280,379030,17624,9,9,1883,2018,134.0,58,6,32,96,1303,531,1834,3,2,11,2,1,74.0,55.0,0.0,NWAmes,1Fam,1.5Fin,Gable,VinylSd,CBlock,GasA,Y,SBrkr,WD,Normal
1281,288121,8683,1,3,1967,1980,7.0,157,69,621,847,1002,875,1877,1,3,3,2,2,685.0,55.0,60.0,Somerst,Duplex,2Story,Hip,VinylSd,BrkTil,GasW,Y,SBrkr,WD,Family
1282,293105,13561,6,5,1882,2019,58.0,35,12,693,740,960,248,1208,4,2,6,0,2,134.0,23.0,15.0,NridgHt,1Fam,2Story,Flat,MetalSd,CBlock,GasA,Y,SBrkr,WD,Normal
1283,258800,4554,1,2,1970,2005,121.0,174,258,453,885,917,598,1515,3,1,5,1,2,119.0,294.0,9.0,Somerst,1Fam,1Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1284,268216,20707,3,10,1882,1977,34.0,131,9,730,870,892,522,1414,2,3,11,0,1,138.0,0.0,16.0,OldTown,1Fam,1.5Fin,Mansard,MetalSd,PConc,GasA,Y,SBrkr,WD,Normal
1285,283782,6119,6,5,1960,1965,22.0,75,77,508,660,613,267,880,6,1,7,2,4,511.0,222.0,170.0,CollgCr,1Fam,2Story,Gable,VinylSd,CBlock,GasA,Y,SBrkr,WD,Normal
1286,309690,28330,3,8,2017,2003,9.0,308,61,908,1277,980,459,1439,2,1,11,0,0,66.0,133.0,111.0,OldTown,1Fam,2Story,Hip,Wd Sdng,CBlock,GasA,Y,SBrkr,WD,Normal
1287,377671,11326,8,2,1973,2002,100.0,904,19,65,988,1599,40,1639,4,1,8,0,2,168.0,18.0,12.0,CollgCr,1Fam,1Story,Gable,Wd Sdng,CBlock,GasA,Y,SBrkr,WD,Normal
1288,263883,12018,5,8,2005,1961,25.0,69,20,196,285,1104,305,1409,5,3,11,1,2,10.0,63.0,6.0,CollgCr,1Fam,1.5Fin,Gable,CemntBd,PConc,GasA,Y,SBrkr,WD,Normal
1289,333824,9760,2,4,1992,1969,,373,41,249,663,1024,920,1944,6,3,3,2,0,613.0,449.0,22.0,CollgCr,1Fam,1.5Fin,Gable,VinylSd,CBlock,GasA,N,SBrkr,WD,Normal
1290,224109,11567,4,10,1979,1983,94.0,406,95,141,642,566,53,619,2,1,6,1,1,145.0,103.0,44.0,CollgCr,1Fam,SLvl,Gable,BrkFace,PConc,GasA,Y,SBrkr,New,Alloca
1291,410466,27153,9,10,1932,2002,,206,24,516,746,1243,408,1651,6,3,6,0,1,99.0,13.0,100.0,Sawyer,1Fam,2Story,Gable,VinylSd,BrkTil,GasA,Y,SBrkr,ConLD,Normal
1292,309528,3851,4,1,1966,2013,42.0,683,3,974,1660,1142,116,1258,3,1,8,1,2,303.0,61.0,,Somerst,2fmCon,1Story,Flat,VinylSd,CBlock,GasA,Y,SBrkr,WD,Normal
1293,419529,25298,10,5,1968,1972,1.0,1017,23,212,1252,1274,509,1783,4,1,3,3,3,427.0,63.0,69.0,NWAmes,1Fam,1Story,Gable,Wd Sdng,Slab,GasA,Y,FuseF,WD,Normal
1294,387940,15819,10,1,1933,1976,15.0,134,11,1135,1280,684,358,1042,2,1,7,0,2,586.0,162.0,45.0,Somerst,1Fam,1Story,Gable,MetalSd,BrkTil,GasA,Y,SBrkr,WD,Normal
1295,353297,7306,8,7,1899,1966,61.0,315,140,290,745,796,781,1577,5,3,5,0,2,149.0,247.0,,NAmes,1Fam,1Story,Gable,VinylSd,CBlock,GasA,Y,SBrkr,WD,Normal
1296,279327,7803,5,8,1992,1997,56.0,325,59,295,679,574,373,947,6,2,3,2,2,585.0,8.0,3.0,Sawyer,1Fam,1Story,Gable,VinylSd,Stone,GasA,Y,SBrkr,WD,Normal
1297,323528,30890,10,3,1928,1970,21.0,155,2,366,523,560,158,718,5,2,8,3,0,218.0,37.0,45.0,OldTown,TwnhsE,1Story,Gable,Wd Sdng,PConc,GasA,Y,SBrkr,WD,Normal
1298,183041,8326,1,3,2014,1999,82.0,114,17,124,255,755,3,758,6,3,5,2,0,37.0,35.0,38.0,BrkSide,1Fam,SLvl,Gambrel,MetalSd,PConc,GasA,Y,SBrkr,WD,Normal
1299,372531,7505,7,7,1908,1989,13.0,814,2,193,1009,1033,472,1505,2,3,6,4,3,655.0,553.0,93.0,BrkSide,1Fam,2Story,Gable,VinylSd,PConc,GasA,Y,,WD,Normal
1300,251311,23591,3,4,1927,1952,30.0,468,88,322,878,792,157,949,4,1,11,0,1,277.0,81.0,19.0,CollgCr,1Fam,2Story,Gable,CemntBd,PConc,GasA,Y,SBrkr,WD,Abnorml
1301,390580,15823,10,3,1892,1966,31.0,36,118,1138,1292,734,333,1067,1,1,4,0,4,322.0,211.0,2.0,Gilbert,1Fam,1Story,Gable,MetalSd,BrkTil,GasA,Y,SBrkr,ConLD,Normal
1302,345574,8358,8,8,1882,2010,20.0,38,5,411,454,994,33,1027,2,2,3,1,1,970.0,55.0,27.0,Edwards,1Fam,1Story,Hip,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1303,263059,14888,3,3,1881,1999,154.0,767,29,162,958,339,664,1003,5,1,8,0,2,286.0,128.0,173.0,Edwards,1Fam,1Story,Gable,MetalSd,BrkTil,GasA,Y,SBrkr,WD,Normal
1304,201574,7999,1,7,1895,1955,59.0,25,134,4,163,763,171,934,1,2,3,1,3,1.0,33.0,79.0,NWAmes,Duplex,2Story,Gable,VinylSd,CBlock,GasA,Y,SBrkr,WD,Normal
1305,391859,23165,5,2,1973,1977,38.0,349,7,1599,1955,993,756,1749,4,2,3,0,2,715.0,242.0,1.0,BrkSide,2fmCon,1Story,Gable,VinylSd,BrkTil,GasA,Y,SBrkr,WD,Abnorml
1306,237672,22712,2,1,1981,2004,35.0,77,17,271,365,795,368,1163,5,3,9,0,2,117.0,60.0,103.0,Sawyer,1Fam,1Story,Gable,CemntBd,PConc,GasA,N,SBrkr,New,Partial
1307,315020,17430,4,6,2013,2007,,10,18,1115,1143,1325,38,1363,4,3,4,0,2,243.0,162.0,31.0,OldTown,1Fam,1Story,Gable,VinylSd,CBlock,GasA,Y,SBrkr,WD,Normal
1308,183124,16007,1,8,1924,1994,23.0,18,1,318,337,736,259,995,6,3,6,0,2,80.0,29.0,22.0,NWAmes,1Fam,2Story,Gable,Wd Sdng,CBlock,GasA,Y,SBrkr,New,Normal
1309,338266,32228,9,1,1950,1968,55.0,140,1,372,513,751,722,1473,2,2,6,0,2,,,21.0,NAmes,1Fam,1Story,Hip,VinylSd,PConc,GasA,Y,SBrkr,WD,AdjLand
1310,319615,13357,6,10,2012,1978,129.0,24,152,497,673,667,482,1149,4,3,4,0,3,406.0,51.0,45.0,NridgHt,1Fam,1Story,Gable,VinylSd,BrkTil,GasA,Y,SBrkr,New,Normal
1311,293036,7398,8,9,1935,1972,84.0,272,42,154,468,715,162,877,5,2,8,0,2,196.0,3.0,37.0,NridgHt,1Fam,2Story,Gable,VinylSd,BrkTil,GasA,Y,FuseP,COD,AdjLand
1312,374992,16726,4,3,2006,1981,17.0,312,18,480,810,975,930,1905,2,3,4,0,2,345.0,53.0,53.0,CollgCr,Twnhs,2Story,Gable,MetalSd,PConc,GasA,N,SBrkr,WD,Normal
1313,378222,37912,9,3,1911,1959,,140,23,299,462,1144,93,1237,5,2,10,1,4,607.0,79.0,42.0,NridgHt,1Fam,1Story,Hip,MetalSd,PConc,GasA,Y,,COD,Normal
1314,292577,8043,2,4,1928,1998,4.0,407,62,446,915,1713,141,1854,5,1,6,1,2,145.0,16.0,7.0,NridgHt,1Fam,2Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1315,361308,11150,9,1,1892,2014,5.0,202,22,722,946,1067,415,1482,1,1,3,0,2,294.0,20.0,14.0,NWAmes,1Fam,1Story,Gable,HdBoard,BrkTil,GasA,N,FuseF,WD,Normal
1316,237130,16452,5,9,1904,1978,31.0,168,12,81,261,630,79,709,3,2,9,0,4,526.0,62.0,91.0,Gilbert,1Fam,2.5Fin,Gable,Wd Sdng,PConc,GasA,Y,SBrkr,ConLI,Normal
1317,343887,13004,6,3,1939,2008,37.0,156,5,380,541,1303,217,1520,4,2,8,1,2,439.0,41.0,54.0,BrkSide,1Fam,2Story,Gable,Wd Sdng,CBlock,GasA,Y,SBrkr,WD,Normal
1318,270245,8175,3,10,1938,1994,15.0,169,65,21,255,1039,391,1430,4,1,8,1,2,271.0,58.0,29.0,BrkSide,1Fam,2Story,Gable,VinylSd,PConc,GasA,N,SBrkr,WD,Normal
1319,303789,23410,4,4,1937,2016,51.0,1031,9,43,1083,905,309,1214,1,2,5,0,3,169.0,61.0,10.0,NWAmes,1Fam,1Story,Gable,VinylSd,CBlock,GasA,Y,SBrkr,WD,Normal
1320,303024,42617,6,1,1899,2000,60.0,343,3,449,795,1236,50,1286,6,2,9,1,2,183.0,15.0,0.0,OldTown,1Fam,2Story,Hip,BrkFace,PConc,GasA,Y,SBrkr,WD,Normal
1321,395622,14736,7,4,2012,1960,17.0,113,27,29,169,1826,298,2124,4,1,8,0,2,198.0,19.0,18.0,Sawyer,1Fam,1.5Fin,Gable,MetalSd,CBlock,GasA,Y,SBrkr,WD,Normal
1322,233712,8501,1,1,1936,1955,71.0,397,2,361,760,848,255,1103,1,2,11,0,2,150.0,188.0,2.0,Edwards,1Fam,2Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1323,324361,6158,7,5,1933,2016,11.0,120,167,99,386,699,244,943,4,3,5,0,2,420.0,17.0,32.0,NAmes,1Fam,2Story,Hip,MetalSd,CBlock,GasA,Y,SBrkr,WD,Normal
1324,275052,15199,1,5,1991,2011,,40,49,145,234,1337,524,1861,4,1,5,0,0,46.0,109.0,86.0,NridgHt,1Fam,1Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1325,379868,23200,5,7,1965,1954,81.0,193,8,55,256,1991,60,2051,5,3,6,1,2,1198.0,54.0,16.0,OldTown,Duplex,1Story,Gable,VinylSd,BrkTil,GasA,Y,SBrkr,COD,Abnorml
1326,351268,16942,6,8,1916,1958,38.0,417,9,114,540,937,417,1354,1,2,5,1,2,528.0,344.0,94.0,Edwards,1Fam,2Story,Gable,VinylSd,BrkTil,GasA,Y,SBrkr,WD,Normal
1327,261976,13343,2,4,1963,1977,119.0,142,42,688,872,906,429,1335,6,2,6,1,2,123.0,6.0,60.0,OldTown,Duplex,1Story,Gable,Wd Sdng,BrkTil,Floor,Y,SBrkr,WD,Normal
1328,378252,9950,10,7,1927,1987,3.0,610,22,407,1039,945,384,1329,4,3,8,2,2,15.0,,6.0,Gilbert,1Fam,1Story,Gable,MetalSd,PConc,GasA,Y,SBrkr,WD,Normal
1329,395537,7738,9,4,1997,1992,,146,74,1196,1416,1027,211,1238,6,2,3,0,2,434.0,67.0,51.0,BrkSide,1Fam,1Story,Gable,VinylSd,PConc,GasA,N,SBrkr,WD,Normal
1330,347692,20279,10,3,1927,1970,41.0,129,39,19,187,588,151,739,3,2,4,0,2,463.0,0.0,8.0,NAmes,1Fam,1Story,Gable,CemntBd,CBlock,GasA,Y,,WD,Normal
1331,419286,21096,6,6,1991,2011,53.0,1903,28,628,2559,984,150,1134,1,3,8,0,2,1159.0,,53.0,BrkSide,1Fam,2Story,Gable,MetalSd,BrkTil,GasA,Y,SBrkr,WD,Normal
1332,352033,6168,7,4,1989,1995,89.0,197,164,480,841,974,397,1371,1,2,8,0,2,102.0,52.0,7.0,NridgHt,1Fam,2Story,Gable,HdBoard,PConc,GasA,Y,SBrkr,WD,Normal
1333,370817,29581,10,3,1885,2019,64.0,490,24,120,634,957,206,1163,1,1,3,1,2,30.0,37.0,,BrkSide,1Fam,2Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1334,375002,17801,8,9,1957,1987,78.0,490,25,522,1037,943,123,1066,5,3,8,1,1,863.0,45.0,41.0,Sawyer,1Fam,2Story,Gable,CemntBd,CBlock,GasA,Y,SBrkr,ConLD,Normal
1335,373029,26897,10,5,1902,1998,17.0,782,54,504,1340,924,294,1218,1,3,11,1,1,104.0,248.0,2.0,OldTown,1Fam,2Story,Gable,HdBoard,CBlock,GasA,Y,SBrkr,WD,Normal
1336,239593,6829,1,7,2005,1988,24.0,26,82,245,353,477,544,1021,5,3,10,0,2,447.0,44.0,8.0,NWAmes,1Fam,2Story,Gable,MetalSd,CBlock,GasA,Y,SBrkr,WD,Normal
1337,259603,6748,8,6,1963,1979,49.0,94,49,466,609,723,19,742,3,3,7,0,2,21.0,54.0,19.0,CollgCr,1Fam,1Story,Gable,CemntBd,CBlock,GasA,Y,SBrkr,WD,Normal
1338,374878,12400,4,10,1892,1970,40.0,437,59,235,731,1160,1074,2234,2,1,6,0,1,500.0,143.0,31.0,BrkSide,2fmCon,SLvl,Gable,HdBoard,PConc,GasA,N,,WD,Normal
1339,363891,17178,10,5,1926,1950,162.0,248,23,163,434,1245,30,1275,5,3,8,2,2,47.0,157.0,97.0,BrkSide,1Fam,2Story,Gable,MetalSd,CBlock,GasA,Y,SBrkr,WD,Normal
1340,361585,32799,8,7,1923,1981,10.0,246,32,251,529,790,215,1005,4,3,7,2,4,416.0,8.0,10.0,NWAmes,1Fam,2Story,Gable,CemntBd,BrkTil,GasA,Y,SBrkr,WD,Normal
1341,287720,19016,6,6,1984,1957,21.0,54,10,902,966,673,246,919,1,2,8,1,1,266.0,121.0,21.0,Somerst,2fmCon,1Story,Gable,VinylSd,Wood,Grav,Y,,WD,Normal
1342,391243,11833,9,10,1893,2018,42.0,99,57,194,350,1113,44,1157,2,3,5,0,2,1089.0,65.0,32.0,Gilbert,1Fam,1Story,Hip,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1343,314119,7996,4,2,2000,1979,101.0,221,12,206,439,974,741,1715,5,2,9,1,2,13.0,14.0,17.0,CollgCr,1Fam,SLvl,Gable,BrkFace,CBlock,GasA,Y,SBrkr,New,Normal
1344,224051,24710,2,3,1915,1957,132.0,97,0,375,472,865,191,1056,6,3,10,1,0,120.0,30.0,49.0,Somerst,1Fam,2.5Fin,Gable,HdBoard,PConc,GasA,Y,,WD,Normal
1345,216803,8247,2,2,1887,1968,20.0,70,135,559,764,1162,46,1208,6,3,7,2,3,25.0,4.0,14.0,Gilbert,1Fam,1.5Fin,Hip,VinylSd,Wood,GasA,Y,SBrkr,WD,Normal
1346,299981,30158,5,3,1895,2008,3.0,27,18,530,575,630,373,1003,4,1,7,3,4,739.0,44.0,73.0,Somerst,1Fam,SLvl,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1347,394283,11588,10,1,1970,2004,27.0,50,10,7,67,1271,326,1597,2,2,6,1,1,315.0,29.0,35.0,Edwards,1Fam,1Story,Gable,VinylSd,Wood,GasA,Y,SBrkr,WD,Normal
1348,394105,29592,9,8,1999,1979,25.0,439,15,465,919,572,987,1559,3,1,7,1,3,267.0,48.0,4.0,Sawyer,1Fam,1Story,Gable,VinylSd,PConc,GasA,Y,SBrkr,WD,Normal
1349,257661,18759,3,6,1939,1985,215.0,380,20,239,639,700,174,874,5,2,10,1,2,49.0,86.0,49.0,CollgCr,1Fam,1.5Fin,Hip,VinylSd,PConc,Floor,Y,SBrkr,ConLD,Normal
1350,311212,12475,8,2,1889,2004,28.0,14,32,297,343,657,93,750,6,3,7,1,1,235.0,131.0,42.0,NAmes,TwnhsE,1Story,Gable,VinylSd,Wood,Grav,Y,SBrkr,WD,Normal
1351,233719,10304,4,8,1910,1993,18.0,68,3,329,400,753,18,771,6,1,11,0,2,178.0,92.0,20.0,CollgCr,TwnhsE,1Story,Gable,HdBoard,Wood,GasA,Y,SBrkr,WD,Normal
1352,340515,11266,6,6,1900,1976,22.0,246,2,526,774,984,396,1380,5,2,3,3,1,132.0,113.0,0.0,Edwards,1Fam,1.5Fin,Gable,VinylSd,BrkTil,GasA,Y,SBrkr,WD,Normal
1353,424596,16550,10,7,1960,2003,25.0,116,17,711,844,1100,288,1388,6,2,9,0,2,517.0,200.0,11.0,NAmes,1Fam,2Story,Gable,MetalSd,PConc,GasA,Y,SBrkr,WD,Normal
1354,361576,13885,6,1,1912,1997,86.0,519,17,415,951,876,1079,1955,3,1,7,0,0,22.0,207.0,26.0,NWAmes,1Fam,1Story,Gable,MetalSd,PConc,GasA,N,SBrkr,WD,Abnorml
1355,242297,9927,3,7,1910,1979,4.0,461,6,331,798,611,373,984,6,2,6,0,2,364.0,197.0,11.0,NAmes,1Fam,2Story,Hip,CemntBd,CBlock,GasA,Y,SBrkr,WD,Normal
1356,307395,12297,5,3,1915,1988,19.0,666,25,187,878,492,811,1303,5,3,5,0,2,606.0,16.0,43.0,Somerst,1Fam,1.5Fin,Gable,MetalSd,CBlock,GasA,Y,SBrkr,WD,Normal
